Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
12-01-2011,MARUTI,EQ,1318.45,1324,1328.9,1294.9,1313.15,1317.65,1312.01,316610,4.15E+13,,114899,0.3629
13-01-2011,MARUTI,EQ,1317.65,1320,1325,1301.6,1316,1315.55,1313.71,263445,3.46E+13,,114477,0.4345
14-01-2011,MARUTI,EQ,1315.55,1316,1319,1263.3,1280,1269.7,1288.22,468849,6.04E+13,,246876,0.5266
17-01-2011,MARUTI,EQ,1269.7,1270,1280,1255,1268,1269.6,1267.49,206244,2.61E+13,,102370,0.4964
18-01-2011,MARUTI,EQ,1269.6,1276,1285.05,1268.05,1276,1277.6,1277.99,210065,2.68E+13,,126131,0.6004
19-01-2011,MARUTI,EQ,1277.6,1284,1284,1266.5,1273,1272.7,1272.31,233334,2.97E+13,,154598,0.6626
20-01-2011,MARUTI,EQ,1272.7,1267.55,1268,1245.1,1259,1259.25,1256.76,186731,2.35E+13,,108569,0.5814
21-01-2011,MARUTI,EQ,1259.25,1264,1267.7,1238.2,1249,1248.65,1249.43,361853,4.52E+13,,242107,0.6691
24-01-2011,MARUTI,EQ,1248.65,1269,1299.95,1255,1299.8,1292.5,1275.98,285343,3.64E+13,,143727,0.5037
25-01-2011,MARUTI,EQ,1292.5,1305,1305,1276.05,1292,1288.15,1289.1,237024,3.06E+13,,121071,0.5108
27-01-2011,MARUTI,EQ,1288.15,1299.8,1299.8,1263.1,1270,1269.7,1272.3,188751,2.40E+13,,102522,0.5432
28-01-2011,MARUTI,EQ,1269.7,1272,1272,1220,1228,1229.35,1237.39,609439,7.54E+13,,401931,0.6595
31-01-2011,MARUTI,EQ,1229.35,1199,1264.45,1150.3,1255,1252.85,1222.45,1056178,1.29E+14,,325958,0.3086
01-02-2011,MARUTI,EQ,1252.85,1266,1275,1233.6,1242,1242.4,1244.28,331423,4.12E+13,,141941,0.4283
02-02-2011,MARUTI,EQ,1242.4,1248.45,1248.45,1211,1216,1217.05,1221.9,446214,5.45E+13,,225272,0.5049
03-02-2011,MARUTI,EQ,1217.05,1210,1229.9,1205.3,1220.9,1218.2,1218.91,355406,4.33E+13,,146573,0.4124
04-02-2011,MARUTI,EQ,1218.2,1230,1236.4,1176,1190,1182.95,1201.14,309323,3.72E+13,,123435,0.399
07-02-2011,MARUTI,EQ,1182.95,1201,1201,1180,1192.1,1189.75,1189.86,155137,1.85E+13,,40689,0.2623
08-02-2011,MARUTI,EQ,1189.75,1194,1194,1170.1,1178.7,1176.8,1180.18,214476,2.53E+13,,76263,0.3556
09-02-2011,MARUTI,EQ,1176.8,1174,1189,1145,1156,1154,1168.25,178835,2.09E+13,,46584,0.2605
10-02-2011,MARUTI,EQ,1154,1157.5,1174.85,1148.1,1160,1160,1161.13,268346,3.12E+13,,141151,0.526
11-02-2011,MARUTI,EQ,1160,1145,1186.8,1145,1177.85,1181.35,1172.87,306097,3.59E+13,,147814,0.4829
14-02-2011,MARUTI,EQ,1181.35,1200,1228,1193,1224,1224.1,1214.28,258845,3.14E+13,,102343,0.3954
15-02-2011,MARUTI,EQ,1224.1,1225,1242,1212,1237,1236.7,1227.24,215206,2.64E+13,,82974,0.3856
16-02-2011,MARUTI,EQ,1236.7,1240,1240,1221,1227,1227.95,1228.77,94606,1.16E+13,,16082,0.17
17-02-2011,MARUTI,EQ,1227.95,1218.9,1239.95,1215,1225,1228.05,1229.04,128256,1.58E+13,,33844,0.2639
18-02-2011,MARUTI,EQ,1228.05,1227,1256,1225,1229,1228.7,1238.82,355711,4.41E+13,,152564,0.4289
21-02-2011,MARUTI,EQ,1228.7,1229,1230,1181,1209.5,1207.35,1206.03,203836,2.46E+13,,48789,0.2394
22-02-2011,MARUTI,EQ,1207.35,1205,1205,1170.1,1180,1181.1,1183.73,189502,2.24E+13,,73548,0.3881
23-02-2011,MARUTI,EQ,1181.1,1178,1202.6,1178,1186.65,1192.5,1191.83,339470,4.05E+13,,88836,0.2617
24-02-2011,MARUTI,EQ,1192.5,1178,1199,1154.7,1175,1174.55,1171.82,656061,7.69E+13,,246534,0.3758
25-02-2011,MARUTI,EQ,1174.55,1183,1183,1144.6,1165,1168.65,1164.97,347521,4.05E+13,,134150,0.386
28-02-2011,MARUTI,EQ,1168.65,1171,1228,1158.5,1207,1208.2,1197.97,376909,4.52E+13,,89501,0.2375
01-03-2011,MARUTI,EQ,1208.2,1209.1,1312.7,1206,1294,1290.75,1272.21,759153,9.66E+13,,214633,0.2827
03-03-2011,MARUTI,EQ,1290.75,1281.15,1334,1271.05,1323,1322.25,1299.1,461594,6.00E+13,,104794,0.227
04-03-2011,MARUTI,EQ,1322.25,1325,1341.6,1294.9,1297,1312.05,1326.43,455165,6.04E+13,,221387,0.4864
07-03-2011,MARUTI,EQ,1312.05,1281,1290,1249.15,1261.75,1260.85,1272.04,252355,3.21E+13,,99147,0.3929
08-03-2011,MARUTI,EQ,1260.85,1267.8,1274.9,1245.5,1261.95,1256.15,1256.16,406646,5.11E+13,,153627,0.3778
09-03-2011,MARUTI,EQ,1256.15,1262,1283,1260.1,1266.4,1266,1270.8,181247,2.30E+13,,30900,0.1705
10-03-2011,MARUTI,EQ,1266,1264.75,1285,1255.35,1270,1271.4,1271.63,220927,2.81E+13,,31810,0.144
11-03-2011,MARUTI,EQ,1271.4,1256.5,1278.5,1240,1250,1250.85,1255.35,252688,3.17E+13,,61226,0.2423
14-03-2011,MARUTI,EQ,1250.85,1242.25,1266,1218.05,1261.9,1257,1240.34,555011,6.88E+13,,201323,0.3627
15-03-2011,MARUTI,EQ,1257,1220,1229.9,1200,1211.6,1214.15,1216.96,447418,5.44E+13,,144127,0.3221
16-03-2011,MARUTI,EQ,1214.15,1219.8,1228.9,1214.1,1221,1219.25,1222.19,233465,2.85E+13,,81523,0.3492
17-03-2011,MARUTI,EQ,1219.25,1205.2,1213.9,1155.05,1167,1165.1,1174.8,1136194,1.33E+14,,541481,0.4766
18-03-2011,MARUTI,EQ,1165.1,1183.7,1201,1147.1,1151.4,1156.2,1177.79,1087299,1.28E+14,,499116,0.459
21-03-2011,MARUTI,EQ,1156.2,1161.2,1166,1122,1129.65,1128.2,1141.9,524674,5.99E+13,,157634,0.3004
22-03-2011,MARUTI,EQ,1128.2,1136.05,1179,1133.05,1174.2,1171.95,1161,879108,1.02E+14,,271954,0.3094
23-03-2011,MARUTI,EQ,1171.95,1170,1181,1157.1,1176,1175.95,1171.41,458496,5.37E+13,,115159,0.2512
24-03-2011,MARUTI,EQ,1175.95,1170,1184,1157.8,1166.35,1167.15,1168.72,569659,6.66E+13,,265809,0.4666
25-03-2011,MARUTI,EQ,1167.15,1173,1185,1161.5,1183,1182.3,1176.16,504995,5.94E+13,,257964,0.5108
28-03-2011,MARUTI,EQ,1182.3,1189.8,1210.35,1180,1201.8,1201.7,1194.26,604130,7.21E+13,,246098,0.4074
29-03-2011,MARUTI,EQ,1201.7,1210,1249.9,1206,1242,1237.95,1226.31,593159,7.27E+13,,242828,0.4094
30-03-2011,MARUTI,EQ,1237.95,1246,1295.8,1238.85,1254,1269,1263.62,934495,1.18E+14,,396337,0.4241
31-03-2011,MARUTI,EQ,1269,1269,1286,1251,1265,1262.15,1264.83,851042,1.08E+14,,307050,0.3608
01-04-2011,MARUTI,EQ,1262.15,1251.65,1292.4,1251.65,1272,1271.1,1278.44,373301,4.77E+13,,86316,0.2312
04-04-2011,MARUTI,EQ,1271.1,1286,1304.9,1258.6,1300,1300.35,1286.8,406624,5.23E+13,,133427,0.3281
05-04-2011,MARUTI,EQ,1300.35,1300.35,1322,1282.8,1316,1310.85,1300.51,327406,4.26E+13,,89319,0.2728
06-04-2011,MARUTI,EQ,1310.85,1327,1328.1,1288.05,1293.8,1297.5,1310.04,477877,6.26E+13,,182601,0.3821
07-04-2011,MARUTI,EQ,1297.5,1279.55,1285,1268,1278,1278.25,1277.5,378375,4.83E+13,,93017,0.2458
08-04-2011,MARUTI,EQ,1278.25,1275,1284.5,1250,1251.8,1253.85,1262.64,274026,3.46E+13,,122017,0.4453
11-04-2011,MARUTI,EQ,1253.85,1250,1254.1,1231,1237,1237.6,1240,161328,2.00E+13,,39556,0.2452
13-04-2011,MARUTI,EQ,1237.6,1214,1282.15,1214,1280,1278.15,1262.86,486624,6.15E+13,,234091,0.4811
15-04-2011,MARUTI,EQ,1278.15,1270.5,1284,1255,1255.4,1257.2,1264.35,199832,2.53E+13,,37187,0.1861
18-04-2011,MARUTI,EQ,1257.2,1256,1282,1250.5,1261,1262.35,1265.82,472622,5.98E+13,,260288,0.5507
19-04-2011,MARUTI,EQ,1262.35,1250,1267.25,1240,1251,1254.7,1253.83,342396,4.29E+13,,187895,0.5488
20-04-2011,MARUTI,EQ,1254.7,1258,1270.1,1250.1,1265,1265,1260.47,370509,4.67E+13,,227889,0.6151
21-04-2011,MARUTI,EQ,1265,1274.9,1314,1267,1310.7,1307,1294.73,687122,8.90E+13,,286080,0.4163
25-04-2011,MARUTI,EQ,1307,1310,1335,1286.3,1325,1326.45,1319.32,1325337,1.75E+14,,291369,0.2198
26-04-2011,MARUTI,EQ,1326.45,1324.9,1324.9,1297.25,1299,1302.6,1306.81,543624,7.10E+13,,189608,0.3488
27-04-2011,MARUTI,EQ,1302.6,1308.9,1329.9,1305.2,1320.25,1316.8,1320.49,307291,4.06E+13,,71440,0.2325
28-04-2011,MARUTI,EQ,1316.8,1321.2,1325.3,1297,1303.3,1301.25,1310.38,255730,3.35E+13,,96514,0.3774
29-04-2011,MARUTI,EQ,1301.25,1295.25,1328.65,1288.65,1312,1317.65,1316.87,336437,4.43E+13,,94300,0.2803
02-05-2011,MARUTI,EQ,1317.65,1320,1334,1286.1,1289,1291.6,1300.6,541711,7.05E+13,,214581,0.3961
03-05-2011,MARUTI,EQ,1291.6,1290,1290,1241.25,1276,1273.8,1267.84,660811,8.38E+13,,362778,0.549
04-05-2011,MARUTI,EQ,1273.8,1268.5,1269,1241,1246,1244.6,1249.67,421192,5.26E+13,,178796,0.4245
05-05-2011,MARUTI,EQ,1244.6,1244,1274.3,1235.3,1254,1253.85,1254.4,370008,4.64E+13,,168539,0.4555
06-05-2011,MARUTI,EQ,1253.85,1254,1287,1242.4,1261.55,1273.5,1265.2,481365,6.09E+13,,261645,0.5435
09-05-2011,MARUTI,EQ,1273.5,1276.5,1279.9,1240,1245,1245.5,1251.17,154135,1.93E+13,,57795,0.375
10-05-2011,MARUTI,EQ,1245.5,1245,1254.5,1234,1238,1241.8,1244.28,186668,2.32E+13,,53425,0.2862
11-05-2011,MARUTI,EQ,1241.8,1236.4,1245.8,1214.15,1232,1222.85,1225.48,347243,4.26E+13,,101894,0.2934
12-05-2011,MARUTI,EQ,1222.85,1220,1238,1215,1221,1219.2,1226.73,189669,2.33E+13,,52438,0.2765
13-05-2011,MARUTI,EQ,1219.2,1219.2,1237,1215,1226,1222.45,1227.28,146615,1.80E+13,,32193,0.2196
16-05-2011,MARUTI,EQ,1222.45,1215,1238.35,1203.3,1225,1230.5,1218.49,221705,2.70E+13,,31199,0.1407
17-05-2011,MARUTI,EQ,1230.5,1230.5,1230.5,1205,1207,1210,1215.24,124996,1.52E+13,,28194,0.2256
18-05-2011,MARUTI,EQ,1210,1209,1232.9,1190,1230,1216.6,1203.07,343937,4.14E+13,,88384,0.257
19-05-2011,MARUTI,EQ,1216.6,1210,1223.2,1206,1207,1211.75,1214.93,106571,1.29E+13,,18366,0.1723
20-05-2011,MARUTI,EQ,1211.75,1212.3,1240.8,1210,1216.35,1223.2,1222.68,82338,1.01E+13,,17731,0.2153
23-05-2011,MARUTI,EQ,1223.2,1207,1220,1200,1204,1203.75,1206.65,83639,1.01E+13,,25381,0.3035
24-05-2011,MARUTI,EQ,1203.75,1206,1225.95,1195.65,1201.15,1204.5,1210.57,139391,1.69E+13,,26596,0.1908
25-05-2011,MARUTI,EQ,1204.5,1201,1208.85,1192.25,1198.25,1200.75,1200.22,134930,1.62E+13,,60778,0.4504
26-05-2011,MARUTI,EQ,1200.75,1195.35,1234.6,1195.35,1210,1215.3,1211.05,261038,3.16E+13,,112324,0.4303
27-05-2011,MARUTI,EQ,1215.3,1210,1227,1201,1220,1221.7,1213.13,215160,2.61E+13,,101217,0.4704
30-05-2011,MARUTI,EQ,1221.7,1224.95,1226,1207,1211.05,1210.45,1213,122594,1.49E+13,,47787,0.3898
31-05-2011,MARUTI,EQ,1210.45,1220,1237,1213,1225.1,1230.15,1223.63,419395,5.13E+13,,273631,0.6524
01-06-2011,MARUTI,EQ,1230.15,1220,1255,1220,1255,1250.1,1242.16,444037,5.52E+13,16622,154557,0.3481
02-06-2011,MARUTI,EQ,1250.1,1231,1245.85,1220,1230,1225.4,1230.73,230627,2.84E+13,11191,41456,0.1798
03-06-2011,MARUTI,EQ,1225.4,1230,1244.9,1218.55,1235,1233.9,1231.58,219802,2.71E+13,7664,56449,0.2568
06-06-2011,MARUTI,EQ,1233.9,1228,1238.9,1210,1231.1,1232,1223.45,186588,2.28E+13,8961,13265,0.0711
07-06-2011,MARUTI,EQ,1232,1210.95,1245,1210.95,1245,1240,1228.05,278512,3.42E+13,12463,38375,0.1378
08-06-2011,MARUTI,EQ,1240,1225,1236.05,1218,1223.1,1223.9,1225.77,187917,2.30E+13,7636,29350,0.1562
09-06-2011,MARUTI,EQ,1223.9,1215,1222.7,1210,1213,1215.05,1215.17,168516,2.05E+13,7848,25600,0.1519
10-06-2011,MARUTI,EQ,1215.05,1205.15,1241,1191.05,1213.3,1226.65,1216.18,577994,7.03E+13,28249,74594,0.1291
13-06-2011,MARUTI,EQ,1226.65,1220,1236.4,1208.15,1222.5,1224.95,1224.53,408847,5.01E+13,17637,86800,0.2123
14-06-2011,MARUTI,EQ,1224.95,1215,1228.9,1208.2,1219.95,1222.45,1220.89,290861,3.55E+13,11173,88695,0.3049
15-06-2011,MARUTI,EQ,1222.45,1214.2,1223.9,1205.1,1208,1210,1214.95,175755,2.14E+13,8110,31464,0.179
16-06-2011,MARUTI,EQ,1210,1196,1200,1183.9,1188,1193.15,1190.73,354302,4.22E+13,14827,148791,0.42
17-06-2011,MARUTI,EQ,1193.15,1224,1232,1161.3,1162.1,1165,1188.78,1075331,1.28E+14,43182,243860,0.2268
20-06-2011,MARUTI,EQ,1165,1177,1177,1130.05,1162.35,1160.75,1158.49,523585,6.07E+13,21481,136100,0.2599
21-06-2011,MARUTI,EQ,1160.75,1164.95,1170,1136,1140,1144.8,1152.7,261594,3.02E+13,14580,51587,0.1972
22-06-2011,MARUTI,EQ,1144.8,1145.15,1149.9,1117.1,1123,1122.75,1127.31,359730,4.06E+13,14338,75722,0.2105
23-06-2011,MARUTI,EQ,1122.75,1117,1118,1092,1094.7,1099.3,1100.96,556227,6.12E+13,19804,216447,0.3891
24-06-2011,MARUTI,EQ,1099.3,1104,1125,1085.8,1121.9,1119.6,1109.41,836966,9.29E+13,28301,290084,0.3466
27-06-2011,MARUTI,EQ,1119.6,1109.9,1159.2,1106,1155,1152.75,1134,434614,4.93E+13,22233,116359,0.2677
28-06-2011,MARUTI,EQ,1152.75,1174.7,1174.7,1142.25,1153.2,1157.85,1154.86,267340,3.09E+13,12595,38938,0.1456
29-06-2011,MARUTI,EQ,1157.85,1157,1183,1155.25,1181.75,1176.95,1171.69,235700,2.76E+13,13747,109949,0.4665
30-06-2011,MARUTI,EQ,1176.95,1185,1186.75,1154.05,1156,1159.9,1169.86,416028,4.87E+13,18906,242289,0.5824
01-07-2011,MARUTI,EQ,1159.9,1154,1155,1130,1135,1143.15,1139.66,447038,5.09E+13,17715,130713,0.2924
04-07-2011,MARUTI,EQ,1143.15,1144,1163.95,1131.35,1160,1157.8,1145.62,278505,3.19E+13,12373,73103,0.2625
05-07-2011,MARUTI,EQ,1157.8,1155.1,1170.85,1153.5,1166,1166.35,1163.77,183263,2.13E+13,11100,50352,0.2748
06-07-2011,MARUTI,EQ,1166.35,1155.2,1174.85,1155.2,1166,1168.9,1168.84,179419,2.10E+13,9533,71463,0.3983
07-07-2011,MARUTI,EQ,1168.9,1163,1189,1158.8,1188,1182.7,1174.17,229229,2.69E+13,9671,95808,0.418
08-07-2011,MARUTI,EQ,1182.7,1184.8,1202,1177.05,1180,1184.25,1192.99,341435,4.07E+13,14775,186564,0.5464
11-07-2011,MARUTI,EQ,1184.25,1175.2,1178,1155,1160,1164.15,1164.48,162944,1.90E+13,8378,52334,0.3212
12-07-2011,MARUTI,EQ,1164.15,1151.5,1152,1140.25,1145,1147.45,1147.19,174207,2.00E+13,9003,79636,0.4571
13-07-2011,MARUTI,EQ,1147.45,1154,1167.9,1154,1162,1164.8,1161.28,151856,1.76E+13,10329,77013,0.5071
14-07-2011,MARUTI,EQ,1164.8,1151.3,1188.4,1151.3,1176,1174.2,1173.97,368747,4.33E+13,15531,180292,0.4889
15-07-2011,MARUTI,EQ,1174.2,1170.05,1184.7,1161.6,1183,1177.55,1170.18,171029,2.00E+13,8860,65556,0.3833
18-07-2011,MARUTI,EQ,1177.55,1170,1188.95,1165,1169.4,1174.75,1177.24,151327,1.78E+13,7414,42577,0.2814
19-07-2011,MARUTI,EQ,1174.75,1169.5,1174.9,1158.45,1161.5,1163,1164.11,245365,2.86E+13,7750,116885,0.4764
20-07-2011,MARUTI,EQ,1163,1168.7,1176.9,1159.1,1164,1162.7,1170.82,255318,2.99E+13,7202,154419,0.6048
21-07-2011,MARUTI,EQ,1162.7,1155.05,1170,1147.6,1153,1156.15,1155.23,172146,1.99E+13,5258,97692,0.5675
22-07-2011,MARUTI,EQ,1156.15,1159,1168,1155,1163,1161.6,1161.42,376871,4.38E+13,8489,232950,0.6181
25-07-2011,MARUTI,EQ,1161.6,1156.7,1185,1153.6,1184.25,1181.25,1170.98,203872,2.39E+13,8344,71686,0.3516
26-07-2011,MARUTI,EQ,1181.25,1176,1201.7,1154.75,1174.4,1176.95,1184.74,1430916,1.70E+14,41328,326241,0.228
27-07-2011,MARUTI,EQ,1176.95,1182.9,1216.4,1172.2,1216,1209.25,1195.16,503547,6.02E+13,19471,114777,0.2279
28-07-2011,MARUTI,EQ,1209.25,1197,1225,1178.55,1187,1185.9,1204.09,653432,7.87E+13,24042,195175,0.2987
29-07-2011,MARUTI,EQ,1185.9,1189,1219.8,1189,1207.2,1206.65,1211.08,333021,4.03E+13,14886,95932,0.2881
01-08-2011,MARUTI,EQ,1206.65,1210.1,1228.9,1191.45,1211.05,1209.6,1208.35,381542,4.61E+13,14612,69453,0.182
02-08-2011,MARUTI,EQ,1209.6,1193.05,1215.8,1193.05,1215,1212.2,1203,271852,3.27E+13,9419,114130,0.4198
03-08-2011,MARUTI,EQ,1212.2,1195.5,1221.65,1195.5,1211.25,1212.3,1212.46,428422,5.19E+13,21502,196656,0.459
04-08-2011,MARUTI,EQ,1212.3,1198.05,1216,1193.35,1201.25,1200.3,1204.18,476072,5.73E+13,15986,282805,0.594
05-08-2011,MARUTI,EQ,1200.3,1170,1200,1168.8,1190,1192,1187.38,363463,4.32E+13,13368,120828,0.3324
08-08-2011,MARUTI,EQ,1192,1178.45,1207.55,1163.1,1181.3,1191.75,1189.02,356035,4.23E+13,14405,145933,0.4099
09-08-2011,MARUTI,EQ,1191.75,1170.05,1216.9,1170,1209.9,1211.95,1201.13,386251,4.64E+13,15570,170543,0.4415
10-08-2011,MARUTI,EQ,1211.95,1225,1283.4,1215.6,1282,1277.6,1256.5,819358,1.03E+14,26241,303429,0.3703
11-08-2011,MARUTI,EQ,1277.6,1270.55,1282,1239.25,1239.95,1247.65,1257.36,399042,5.02E+13,13029,166597,0.4175
12-08-2011,MARUTI,EQ,1247.65,1249.4,1269,1238,1247.1,1246.35,1250.32,442137,5.53E+13,16146,237005,0.536
16-08-2011,MARUTI,EQ,1246.35,1246.2,1255.6,1220.1,1222.2,1225.1,1231.47,340364,4.19E+13,13818,128771,0.3783
17-08-2011,MARUTI,EQ,1225.1,1220,1230.8,1179,1185.1,1186,1195.29,385046,4.60E+13,17547,158827,0.4125
18-08-2011,MARUTI,EQ,1186,1197,1203,1152.65,1162,1159.4,1170.37,286994,3.36E+13,10141,122960,0.4284
19-08-2011,MARUTI,EQ,1159.4,1137,1166.45,1134.1,1163,1159.05,1147.74,271953,3.12E+13,10199,63208,0.2324
22-08-2011,MARUTI,EQ,1159.05,1165.5,1174.6,1149.1,1170.95,1169.4,1163.37,209465,2.44E+13,7496,79429,0.3792
23-08-2011,MARUTI,EQ,1169.4,1171.1,1174.5,1152.4,1155.4,1158.2,1160.23,201777,2.34E+13,11717,87923,0.4357
24-08-2011,MARUTI,EQ,1158.2,1145,1156.8,1097.35,1115,1114.5,1125.16,650647,7.32E+13,20887,266392,0.4094
25-08-2011,MARUTI,EQ,1114.5,1124,1130.2,1103.4,1125,1110.8,1115.4,517715,5.77E+13,18664,175181,0.3384
26-08-2011,MARUTI,EQ,1110.8,1117.05,1129,1047.75,1082.85,1083.4,1091.9,341740,3.73E+13,11811,127705,0.3737
29-08-2011,MARUTI,EQ,1083.4,1080,1107,1056,1082.45,1079.4,1075.41,688962,7.41E+13,26560,207788,0.3016
30-08-2011,MARUTI,EQ,1079.4,1070.1,1098.95,1063.6,1094.7,1091.55,1081.94,836549,9.05E+13,29214,202250,0.2418
02-09-2011,MARUTI,EQ,1091.55,1072.05,1089,1067.05,1081.6,1078.95,1076.68,425137,4.58E+13,16853,135538,0.3188
05-09-2011,MARUTI,EQ,1078.95,1073.5,1098.15,1064.25,1097.9,1085.5,1077.88,359484,3.87E+13,12911,78736,0.219
06-09-2011,MARUTI,EQ,1085.5,1088.9,1118.7,1088.9,1103.9,1102.95,1103.1,643403,7.10E+13,22654,226524,0.3521
07-09-2011,MARUTI,EQ,1102.95,1103.45,1139.9,1093.3,1131.5,1126.4,1117.95,720712,8.06E+13,20760,250596,0.3477
08-09-2011,MARUTI,EQ,1126.4,1137.9,1142,1122.4,1128.9,1131.9,1132.65,469276,5.32E+13,18164,146936,0.3131
09-09-2011,MARUTI,EQ,1131.9,1136,1149,1098.9,1101.25,1103.4,1127.45,355468,4.01E+13,15203,75554,0.2125
12-09-2011,MARUTI,EQ,1103.4,1098,1098,1056,1065,1068.25,1072.05,261197,2.80E+13,11867,66830,0.2559
13-09-2011,MARUTI,EQ,1068.25,1070.55,1096,1061.65,1066,1074.9,1081.37,422726,4.57E+13,18293,126765,0.2999
14-09-2011,MARUTI,EQ,1074.9,1078,1104,1041.35,1102.4,1094.6,1073.09,353955,3.80E+13,16626,70307,0.1986
15-09-2011,MARUTI,EQ,1094.6,1085.2,1095.85,1060,1087.5,1082.25,1076.72,781399,8.41E+13,36292,138635,0.1774
16-09-2011,MARUTI,EQ,1082.25,1071.1,1117.65,1065,1108.15,1109.45,1096.98,1247652,1.37E+14,47259,286974,0.23
19-09-2011,MARUTI,EQ,1109.45,1105,1148.6,1096.05,1139.95,1140.75,1126.01,1402251,1.58E+14,42510,472571,0.337
20-09-2011,MARUTI,EQ,1140.75,1139.85,1161.9,1116.5,1144.9,1154.95,1137.81,1153749,1.31E+14,38870,421585,0.3654
21-09-2011,MARUTI,EQ,1154.95,1143.05,1148.45,1116.45,1118.05,1122.7,1131.65,448621,5.08E+13,23703,143913,0.3208
22-09-2011,MARUTI,EQ,1122.7,1110,1114.8,1080,1080.95,1087.1,1093.77,569850,6.23E+13,21597,240463,0.422
23-09-2011,MARUTI,EQ,1087.1,1070,1106.15,1048.6,1087,1090.9,1077.37,659223,7.10E+13,27149,180250,0.2734
26-09-2011,MARUTI,EQ,1090.9,1104,1108.8,1065,1070.1,1076.8,1085.72,413800,4.49E+13,21091,58633,0.1417
27-09-2011,MARUTI,EQ,1076.8,1082.9,1110.9,1082.9,1107,1106.15,1099.07,290896,3.20E+13,13366,51155,0.1759
28-09-2011,MARUTI,EQ,1106.15,1110,1110.65,1067,1070,1078.25,1085.06,282421,3.06E+13,13528,85105,0.3013
29-09-2011,MARUTI,EQ,1078.25,1067.35,1116.9,1057,1104.45,1105.1,1093.74,662381,7.24E+13,24372,275198,0.4155
30-09-2011,MARUTI,EQ,1105.1,1100,1107.9,1076.1,1087,1083,1090.25,216286,2.36E+13,10881,29682,0.1372
03-10-2011,MARUTI,EQ,1083,1083.9,1100,1073.3,1078.55,1077.75,1084.4,421513,4.57E+13,15968,99499,0.2361
04-10-2011,MARUTI,EQ,1077.75,1082,1116,1081.95,1105.4,1107.85,1101.24,1755670,1.93E+14,44720,1363619,0.7767
05-10-2011,MARUTI,EQ,1107.85,1117,1129,1077,1089,1085.55,1103.95,710373,7.84E+13,24007,365230,0.5141
07-10-2011,MARUTI,EQ,1085.55,1115,1125,1096.8,1116,1113.2,1111.66,449114,4.99E+13,20257,258991,0.5767
10-10-2011,MARUTI,EQ,1113.2,1080.1,1091.85,1065,1071,1070.95,1078.99,709266,7.65E+13,31881,330276,0.4657
11-10-2011,MARUTI,EQ,1070.95,1065,1087.3,1063.2,1072.2,1073.2,1075.85,704061,7.57E+13,34974,269185,0.3823
12-10-2011,MARUTI,EQ,1073.2,1067.85,1090,1065.65,1084,1085.85,1078.97,337688,3.64E+13,17533,138457,0.41
13-10-2011,MARUTI,EQ,1085.85,1075.05,1083.75,1050,1056,1058.25,1066.84,816403,8.71E+13,33149,349588,0.4282
14-10-2011,MARUTI,EQ,1058.25,1050,1051,1021.6,1029.5,1027.25,1031.15,879193,9.07E+13,40371,378323,0.4303
17-10-2011,MARUTI,EQ,1027.25,1030.55,1065.9,1010,1051.65,1051.6,1048.03,1683826,1.76E+14,58537,504417,0.2996
18-10-2011,MARUTI,EQ,1051.6,1047,1064.9,1039.3,1053,1052.3,1053.62,597663,6.30E+13,27626,142910,0.2391
19-10-2011,MARUTI,EQ,1052.3,1065,1074,1052.3,1063,1065.8,1064.81,585164,6.23E+13,24426,208077,0.3556
20-10-2011,MARUTI,EQ,1065.8,1063.8,1079.9,1050,1076.2,1077.45,1072.72,522623,5.61E+13,25954,131435,0.2515
21-10-2011,MARUTI,EQ,1077.45,1110,1117.5,1088,1094.4,1094.55,1099.39,1422468,1.56E+14,57141,612982,0.4309
24-10-2011,MARUTI,EQ,1094.55,1112,1124.55,1106.3,1115,1112.4,1115.57,550386,6.14E+13,24676,309929,0.5631
25-10-2011,MARUTI,EQ,1112.4,1122,1160,1117.2,1149,1151.25,1134.26,946337,1.07E+14,39003,554038,0.5855
26-10-2011,MARUTI,EQ,1151.25,1159.7,1169,1145,1145,1149.3,1153.71,86334,9.96E+12,4347,29362,0.3401
28-10-2011,MARUTI,EQ,1149.3,1167,1185,1111.15,1130.55,1126,1137.38,1538204,1.75E+14,70222,865629,0.5628
31-10-2011,MARUTI,EQ,1126,1072,1133.1,1060,1126.15,1125.3,1109.46,2206582,2.45E+14,79649,574712,0.2605
01-11-2011,MARUTI,EQ,1125.3,1122,1140,1112.65,1138,1133.5,1124.97,860761,9.68E+13,30860,155598,0.1808
02-11-2011,MARUTI,EQ,1133.5,1116,1136,1116,1123.25,1124,1128.56,359122,4.05E+13,14116,43667,0.1216
03-11-2011,MARUTI,EQ,1124,1120,1134,1120,1133,1129.5,1129.6,360567,4.07E+13,14222,150828,0.4183
04-11-2011,MARUTI,EQ,1129.5,1135,1152.8,1117.4,1121.75,1122.25,1132.84,738188,8.36E+13,26337,371465,0.5032
08-11-2011,MARUTI,EQ,1122.25,1130,1133.95,1118,1119.95,1124.15,1126.18,228195,2.57E+13,12440,84814,0.3717
09-11-2011,MARUTI,EQ,1124.15,1129,1129,1071.55,1078.9,1076.5,1098.4,667891,7.34E+13,24255,318284,0.4766
11-11-2011,MARUTI,EQ,1076.5,1084,1091.8,1037,1062.75,1059.75,1061.33,739345,7.85E+13,27104,374433,0.5064
